MONTH;YEAR;OMV PETROM;BANCA TRANSILVANIA CLUJ;BRD GROUPE SOCIETE GL.;ROMGAZ S A;SC FONDUL PROPRIETATEA;CNTEE TRANSELECTRICA;ELECTRICA SA;ROMPETROL REFINERY;S N NUCLEARELECT;S N T G N TRANSGAZ;AEROSTAR BACAU;AGRANA ROMANIA;ALBALACT;ALRO SLATINA;ALUM;ALUMIL ROM INDUSTRY;AMONIL SLOBOZIA;ANTIBIOTICE;ARCELORMITTAL HUNEDOARA;ARGUS;ARMATURA CLUJ NAPOCA;ARTECA JILAVA;ARTEGO;ARTROM SLATINA;ATHENEE PALACE;BANCA COMERCIALA CARPATICA;BERMAS SUCEAVA;BIOFARM;BITTNET SYS;BRAICONF;BTT BUCURESTI;BUCUR;BUCUR OBOR;CALIPSO;CARBOCHIM CLUJ NAPOCA;CARPATHIA CAP;CASA DE BUCOVINA-CLUB DE MUNTE;CHIMCOMPLEX BORZESTI;CHRONOS CURIER;CIA.HOTELIERA ICTL.RO.;COCOR;COMALEX;COMCEREAL;COMCM;COMELF BISTRITA;COMINCO BUCURESTI;COMMIXT;COMNORD BUCURESTI;COMPA SIBIU;COMPANIA ENGPT.CAMPINA;COMVEX;CONDMAG;CONECT BUSINESS PARK;CONPET PLOIESTI;CONSTRUCTII BIHOR;CONSTRUCTII HIDROTEHNICE;CONTED;DAN STEEL GROUP BECLEAN;DELIVERY SOL;DOROBANTUL PLOIESTI;ELECTROAPARATAJ BUCAREST;ELECTROARGES;ELECTROMAGNETICA;ELECTROPRECIZIA;ELECTROPUTERE CRAIOVA;FABRICA DE SCULE RASNOV;FARMACEUTICA REMEDIA;FEPSHARES-ATS;FLAROS;FORAJ SONDE CRAIOVA;FORAJ SONDE ERNEI;GENERALCOM BUCURESTI;GRUPUL INDL.ELECON.;IAR BRASOV;IMOTRUST;IMPACT DEVELOPER & CONR.;INDEPENDENTA;INDUA.SARMEI CAMPIA TURZII;INTFOR;IOR;IPROEB BISTRITA;LACTATE NATURA;LAMINORUL;LIFE IS HARD;MECANICA CEAHLAU;MECHEL TARGOVISTE SUSP - 25/02/13;MERCUR CRAIOVA;METALICA ORADEA;METAV;MOARA CIBIN;NAPOCHIM;NAPOCHIM;OIL TERMINAL;OLTCHIM RM VALCEA;PERLA COVASNEI;PETROLEXPORTIMPORT;PRACTIC BUCURESTI;PREBET AIUD;PREMIA FINANZ;PRIMCOM BUCURESTI;PRO VORBAS;PRODLACTA;PRODPLAST BUCAREST;PRODVINALCO CLUJ NAPOCA;PROSPECTIUNI BUCURESTI;RAFINARIA ASTRA;REMARUL 16 FEBRUARIE;RETRASIB;ROLAST PITESTI;ROMAERO;ROMCAB;ROMPETROL WELL SER.;ROPHARMA;SANTIERUL NAVAL 2 MAI;SC BURSA DE VALORI BCT.;SC TRANSILVANIA;SC VRANCART;SCCA.DE REPARAT MRA. RULANT REVA;SEMROM MUNTENIA;SEVERNAV;SIF 1 BANAT CRISANA;SIF 2 MOLDOVA;SIF 3 TRANSILVANIA;SIF 4 MUNTENIA;SIF 5 OLTENIA;SINTEROM;SINTEZA ORADEA;SINTOFARM;SPIT BUCOVINA;SSIF BROKER CLUJ;STDC.IN TSBU.;STIROM BUCURESTI;TERAPLAST;TRANSILVANIA;TURBOMECANICA;TURHOTREST.MAREA NEAGRA;UAMT ORADEA;UCM RESITA;UNIREA SHOPPING CENTER;UPET;UZINEXPORT;VULCAN;ZENTIVA;ADIDAS (BSE);ALLIANZ (BSE);BAYER (BSE);BMW (BSE);CHRISTIAN DIOR (BSE);DAIMLER (BSE);DANONE (BSE);DEUTSCHE BANK (BSE);DEUTSCHE TELEKOM (BSE);EON (BSE);ERSTE BK.DER OSTER.(BSE);HEINEKEN (BSE);LOREAL (BSE);OMV (BSE);SAP (BSE);SIEMENS (BSE);SANTIERUL NAVAL ORSOVA;ALPHABET 'C' (BSE)
6;2013;0.006557377;0.001709667;-0.011523688;NA;-0.000739372;0.00534514;NA;-0.010989011;NA;-0.007903056;0;0;-0.0625;0;0;-0.027504912;0.028571429;0.004203759;0;0.008591065;0;0;0;0;0;0.004511278;0;0.00998004;NA;0;0;0;0;0;0;NA;0;0;NA;-0.141630901;0;0;0;0;0;0;NA;0;0.015037594;0;0;0.002727273;0;0;0;0;0;0;NA;0;0.02;0.025641026;0.007614213;0.008219178;-0.00625;0;0;NA;0;0;0;0;-0.05362776;0;-0.010909091;-0.001741149;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0.032870709;0;0;0;0;-0.045707915;NA;0.196436891;0;0;0;0.210526316;0;0;0;0;0;0;0;0.013157895;0.010851872;0;-0.016419492;0;-0.001582278;0;0;0;-0.024193548;0;0.001792115;0;-0.006254343;0;0;0;NA;-0.011811024;0;0.125;0.046750285;NA;-0.003649635;-0.001788909;0.014492754;0;0;-0.044444444;0;0;-0.00062461;0;0;0;0;0;0.00760095;0;0;0;-0.001686;0.002785908;0;0;0;0;0;0.062225016;NA
6;2013;-0.00767799;-0.001706749;-0.002590674;NA;-0.019422863;-0.012907691;NA;0;NA;-0.023101434;0.005853733;0;0.02;-0.019230769;0;0.009090909;-0.027777778;-0.02068456;0;0.014310051;0;0;0;-0.00086881;0;-0.008233533;0.03960396;-0.011857708;NA;0;0;0;0;0;0;NA;-0.069148936;0;NA;0;0;0;0;0;0;0;NA;-0.03125;0;0;0;-0.020852221;0;0;0;0;-0.080555556;0;NA;0;-0.009803922;-0.021428571;-0.007556675;0;-0.056603774;0;0;NA;0;0;0;0;0.05;0;-0.014705882;-0.037790698;0;0;0;0.1;-0.031746032;0;0;NA;0;0;0;0;0;0;NA;0;-0.020509194;0;0;0;0;-0.001168224;NA;0;0;0;0;0;-0.022619048;0;0;0;0;0;0;0;-0.003220612;0;-0.003769521;0;-0.012678288;0;0;0;-0.024793388;-0.015261044;-0.019677996;-0.014285714;-0.002097902;0;0;0;NA;0.003187251;0;0;-0.055555556;NA;0.007326007;0;0;0;-0.061538462;0.162790698;0;0;0;0;0;0;-0.037407196;0;-0.053276756;0;-0.025640948;-0.001258495;-0.024493105;-0.029630071;0;0;0.013732072;0;0;0;NA
6;2013;-0.010550996;0.024867889;-0.011688312;NA;-0.014902849;-0.003845117;NA;-0.006666667;NA;0.011144333;-0.040737662;0;0.026143791;0.05751634;0;0;0;-0.003268796;0;-0.01477998;0;0;0;0;0;-0.002264151;0;-0.0072;NA;0;0;-0.009068425;-0.002898551;0;0;NA;0;0;NA;0.156666667;0;0;0;0;0;0;NA;0;-0.011111111;0;0.008001285;0.008333333;0;0;0;0;0;0;NA;0;0;0;-0.010152284;0;0.053333333;0;0;NA;0;0;0;0;0;0;0;0.014501511;0;0;0;-0.090909091;0;0;0;NA;0;0;0;0;0;0.090909091;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0.014007308;0;0;0;0;0;-0.035087719;0;0.014001077;0;-0.00972973;0.121525773;0;0;0;0;0;0.01141925;0.003649635;0;0.00840925;0;0;0;NA;-0.012708499;0;0;0.058823529;NA;-0.003636364;0.005376344;0;0;0;0;0;0;0.0025;0;-0.046383945;0.025138333;-0.026346131;0;-0.0062251;0;-0.013157854;0;-0.011256095;-0.044846937;0;0;0;-0.032568896;0;0;NA
6;2013;0;0;0;NA;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
6;2013;-0.010663507;-0.016226873;-0.023653088;NA;-0.005553428;-0.009266995;NA;0;NA;-0.016129032;-0.042388906;-0.058744635;-0.044585987;-0.054388133;0;0;-0.071428571;-0.005045409;0;-0.023525401;0;0;0;-0.004347826;0;-0.009833585;0;0.007252216;NA;-0.024390244;0;0.096505824;0;0;0;NA;0.142857143;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;-0.026629936;0;0;0;0;0;0;NA;0;0;0.040145985;-0.002564103;-0.024728261;-0.006329114;0;0.00976431;NA;0;0;0;0;0;0;-0.01119403;-0.075640262;0;0;0;0;-0.016393443;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;-0.057291667;0;0;NA;0;0;0;-0.083333333;-0.165217391;-0.021021021;0;0;0;0;0;0;-0.002597403;-0.035050451;0;-0.001091703;0;0;0;0;0;-0.012711864;-0.016129032;-0.021818182;-0.006521739;-0.016678249;0;0;0;NA;-0.002413516;0.007211538;0;0;NA;0.003649635;-0.010695187;0;0;0;0;0;0;0.016209476;0;0;0;0.009132423;0;0.018291155;0;-0.013333292;-0.030745968;-0.052538793;-0.065934298;-0.038050449;0;-0.072546659;-0.012350598;-0.025382969;0;NA
6;2013;-0.017245509;0.008324341;0;NA;-0.003273638;0;NA;-0.033557047;NA;-0.019672131;0.0379299;0;0;0;0;0;0.076923077;0.02535497;0;-0.039804469;0;0;0;0;0;0.006111536;-0.076190476;0;NA;0.02525;0;-0.079666161;0.01744186;0;0.128569224;NA;0.00875;0;NA;0;0;0;0;0;0;0;NA;-0.064516129;0.011235955;0;-0.047619707;-0.020754717;0.006451613;0;0;0;0;0;NA;0;0.078217822;-0.001754386;-0.01748072;0.003064921;0;0;0;NA;0;0;0;0;-0.079365079;0;0.00754717;-0.031572165;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0.045454545;0;-0.018404908;0;0;0;0;0;0.013636364;0.005208333;0;0;0;0;0.006420546;0;0;0;-0.012875536;0.006557377;-0.002973978;0;0;0;0;0;NA;0.003225806;-0.028639618;0;-0.111111111;NA;0;0.005405405;0;0;0;-0.06;0;0;0;0;0;-0.044709413;-0.004860065;0;0;0;0.005404594;0;0.018484764;0.012834957;0;0;0;0.014521985;0;0;NA
6;2013;0.020229101;0.008102737;0.009421265;NA;0.016228748;-0.002342323;NA;0.00462963;NA;0.017279822;-0.012128419;0;0;0;0;-0.004004004;0;-0.001978239;0;-0.054545455;0;0;0;0.034934498;0;0.006074412;0;-0.02;NA;0;0;0;-0.014285714;0;0;NA;0.002478315;0;NA;0;0;0;0;0.000458085;0.006666667;0;NA;0;0;0;0;-0.036608863;0;0;0;0;0;0;NA;0;0.037649219;0.001757469;-0.000523286;0.019444444;-0.006369427;0;0;NA;0;0;0;0;0.034482759;0;0;0.001330672;0;0;0;0.133333333;-0.013333333;0;0;NA;0;0;0;0;0;0;NA;0;-0.039711191;0;0;0.038121547;0;0;NA;0;0;0;0;0;0.015625;0;0;0;0;0;0;-0.012953368;0.006329114;0;0;0;0;0;0;0;-0.004347826;0.009771987;0.003728561;-0.000729395;0.006360424;0;-0.025641026;0;NA;-0.012861736;-0.027027027;0;-0.034313725;NA;0;0.008960573;0;0;0.016393443;0;0;0;-0.021472393;0;0;0;0;0;0.024114173;0;0.010081214;0.035621425;0.005443542;-0.001056114;0;0;0;0.025248111;0;-0.000591716;NA
6;2013;0.00621118;-0.007279345;-0.002;NA;-0.016730038;0.02343909;NA;0;NA;-0.01369863;-0.015487081;0;-0.051333333;0;0;0.004020101;0;0.006194252;0;0.111538462;0;0;0;0;0;0;0.164948454;0.004081633;NA;0.146061936;0;-0.043693322;0.043478261;0;0;NA;-0.004944376;0;NA;0;0;0;0;0;0;0;NA;0;-0.014814815;0.041666667;0;0;0;0;0;0;0;0;NA;0;0;0;0.010471204;0.021798365;-0.012820513;0;0;NA;0;0;0;0.023255814;0;0;-0.007490637;-0.003322259;0;0;0;0.176470588;-0.003378378;0;0;NA;0.043165468;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0.142857143;0;0;0.010416667;0.009230769;0;0;0;0;0;0.062780269;0.002887139;-0.006289308;0;0;0;0.012759171;0;0;0;-0.004366812;0;-0.001857355;0.001459854;0.005617978;0;0;0;NA;0.015472313;0;-0.002222222;0.074873096;NA;-0.003636364;-0.008880995;0;0;0;0;0;0;0;0;0;0.041696804;0;0;-0.001441615;0;-0.033599467;-0.002259603;0.007220818;-0.013742937;-0.018222222;0;0;-0.016288158;0;0;NA
7;2013;-0.000474834;0.019401161;0.002004008;NA;-0.002320186;0;NA;0.032258065;NA;0.002222222;-0.047029098;0;0.004919185;0;0;0;-0.014285714;0.01034228;0;-0.096885813;0;0;0;-0.044725738;0;-0.002264151;0;-0.004065041;NA;0;0;0;0.083333333;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;-0.019;0;0;0;0;0;0;NA;0;0;0;0;0.037333333;0;0;0;NA;0;0;0;0.590909091;0;0;0;0.053333333;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0.015037594;0;0;0;0;0;NA;0;0;0;0;0;-0.00304878;0;0;0;0;0;0;0.020413504;0.022014309;0;-0.005464481;0;0.003149606;0;0;0;0.01754386;0.008064516;0.004838109;0.005830904;0.004888268;0;0;0;NA;-0.006415397;0;0;-0.06729634;NA;0;-0.001792115;0;0;0;0;0;0;0.009404389;0;0;-0.007760654;0;0;0;0;-0.018244454;0;0.003583504;-0.024650831;0;0;0.024667316;0;0;0;NA
7;2013;-0.013064133;0;-0.006666667;NA;-0.012209302;-0.015263089;NA;0.002232143;NA;0.003325942;0.097417037;0.024935879;0.017482517;0;0;-0.004004004;0;-0.003899586;0;0;0;0;0;-0.001766784;0;-0.009833585;0;-0.02;NA;0;0;0;0.038461538;0;0;NA;0.01863354;0;NA;0;0;0;0;0;0;0;NA;0.068965517;0;0;0;0.037716616;0;0;0;0;0;0;NA;0;-0.115044248;0.019298246;-0.002590674;0.015424165;-0.006493506;0;0.000333444;NA;0;0;0;-0.357142857;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;-0.083333333;NA;0;-0.014074074;0;0;0;0;0;NA;0;0.375;0;0;0;0;0;0;0;0;0;0;0;0.046311255;0;0.01978022;0;0;0;0;0;-0.004310345;0;0;-0.007246377;-0.005559416;0;0;0;NA;-0.017756255;0;0;0.007594937;NA;-0.032846715;0;0;0;0;0;0;0;0.031055901;0;0;0;-0.013135404;0;-0.006015399;0;-0.002103575;-0.008555611;-0.030357132;-0.010989448;0;0;0;0;0;0;NA
7;2013;-0.001203369;0;0.006711409;NA;-0.006474397;-0.008526367;NA;-0.033407572;NA;-0.002762431;0;0;0.003436426;0;0;0;-0.028985507;0.003670174;0;0.030268199;0;0;0;0;0;-0.001527884;0;0.003748438;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;-0.039164206;-0.007858546;0;0;0;0;0;0;NA;0;0;0;0.012987013;-0.025316456;-0.013071895;0;-0.066666667;NA;0;0;0;0;0;0;-0.018867925;-0.050632911;0;0;0;0;0.016949153;0;0;NA;0;0;0;0;0;0;NA;0;-0.036814425;0;0;-0.020755721;0;-0.001754386;NA;0;-0.045454545;0;0;0;-0.012232416;0;0;0;0;0;0;0.010515517;0.029336078;0;0.029094828;0;0;0;0;0;-0.013852814;-0.012;-0.014814815;-0.00729927;-0.014675052;0;0;0;NA;-0.002465078;0.330808081;0;0;NA;0.037735849;0.003590664;0;0;0;0;0;0;0;0;0;0;-0.010238908;0;0.016218833;0;-0.021785513;-0.006345178;-0.004604173;-0.01158622;0;0;0;-0.028779815;-0.001144842;0;NA
7;2013;0.001445783;0;0;NA;0.009873618;-0.003132857;NA;0.002304147;NA;0.008310249;-0.010833138;0;0.013013699;0.039215686;0;0;0.014925373;-0.019258898;0;-0.106731127;0;0;0;0.043362832;0;0.017597552;0;0.004149378;NA;0;0;0;0;0;0;NA;0.015853659;0;NA;0;0;0;0;0;0.112582781;0;NA;-0.193548387;-0.009398496;0;0;0.005940594;0;0;0;0;0;0;NA;0;0;0.015490534;-0.001538462;0.012987013;0;0;0;NA;0;0;0;0;0.033333333;0;0.038461538;0.023333333;0;0;0;0;0;0;0;NA;0.033793103;0;0;0;0;0;NA;0;0;0;0;0;0.130869131;0;NA;0;0;0;0.043478261;0.030927835;0.021052632;0;0;-0.071641791;0;0;0.012658228;0;0;0;-0.007329843;0;0;0;0;0;-0.007901668;0;0.001879699;0.007352941;0.019148936;0;0;0;NA;-0.006589786;0;0;0.119346734;NA;0;-0.003577818;-0.028571429;0;0;0;-0.02195175;0;0;0;0;0;0;0;0.031205336;0;0.027299204;0;-0.000923828;-0.014689266;0;0;0;0;0;0;NA
7;2013;0.000962464;-0.003896299;0;NA;0.014665624;0.015689941;NA;-0.006896552;NA;0.005494505;0;0;0.004056795;0;0;0;-0.014705882;-0.000994283;0;0.057035803;0;0;0;-0.024597116;0;0.002255639;0;0.000413223;NA;0;0;0;-0.012345679;0;0;NA;0;0;NA;0;0;0;0;0;0.011309524;0;NA;0.12;-0.0028463;0;0.040760561;0.000984252;0;0;0;0;0.034743202;0;NA;0;0;-0.015254237;-0.07550077;0;-0.072847682;0;0;NA;0;0;0;0;0;0;-0.103703704;-0.022801303;0;0;0;0;0.016666667;0;0;NA;0;0;0;0;0;0;NA;0;0.034321373;0;0.067961165;0;0;0.025190393;NA;0;0.561904762;0;0;0;0;0;0;0;0;0;0;0;-0.025;0;0.002109705;0;-0.014128728;0;0;0;-0.008849558;0.008097166;0.011257036;0.00729927;-0.00487126;0;0;0;NA;0.021558872;0;0;0;NA;0.036363636;0.003590664;0;0;0;0;0;0;-0.040963855;0;0;0;0.046034138;0;0.005313005;0;0.004195381;0;-0.01111097;-0.002293578;0;0;0.007285398;0;0.01146154;-0.064535228;NA
7;2013;0.009615385;0;0;NA;0.010406629;0.00308642;NA;0.046296296;NA;0.019125683;-0.030255279;0;0.002693603;-0.038993711;0;0.004020101;-0.014925373;0.023140085;0;-0.007483261;0;0;0;0;0;0.023255814;0;0.011978521;NA;0;0;0.081896552;0.0625;0;0;NA;0;-0.047619048;NA;0;0;0;0;0;0.000588582;0;NA;-0.107142857;0.008563273;0;-0.031251364;-0.022615536;0;0;0;0;0;0;NA;0;0;0.010327022;0.082777778;0.012820513;0.078571429;0;0;NA;0;0;0;0;0;0;0.090909091;0.046;0;0;0;0;-0.06557377;0;0;NA;0;0;0;0;0;0;NA;0;-0.021116139;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.005076142;0.023076923;0;0.010526316;0;0.020700637;0;0;0;0.011607143;0.008032129;0.001855288;0.005797101;0.01048951;0;0;0;NA;-0.012175325;0;0;-0.078563412;NA;0.094736842;-0.005366726;0;0;0;0;0;0;0.005025126;0;0;0;-0.001153453;0;-0.000459559;0;0.017061751;0;0.005616838;0.04137931;0;0;0;0;3.51E-01;0.018987342;NA
7;2013;0.002142857;0;0.010666667;NA;0.015067709;0.000771159;NA;0.006637168;NA;0.013404826;0;-0.036563325;0.014103425;0.001308901;0;0;0.015151515;-0.001945525;0;-0.043650794;0;0;0;0.026086957;0;0.0271261;0;0.014285714;NA;0;0;0;-0.058823529;0;0;NA;0.020408163;0;NA;0;0;0;0;0;0;0;NA;0;-0.001886792;0;0;0.028169014;-0.044871795;0;0;0;0.02189781;0;NA;0;0.1;0.00681431;-0.014879425;0.011898734;0;0;0;NA;0;0;0;0;0;0;-0.007575758;-0.02804334;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001253133;0;-0.005208333;0;0.014040562;0;0;0;-0.004413063;0;-0.003703704;-0.005763689;0.003460208;0;0;0;NA;0.000821693;0;0;0.043848965;NA;0.025641026;0.001798561;0;0;0;0;0;0;0;0;0;0;0.008250825;0;0.002298851;0;-0.010613075;0;0;-0.017660044;0;0;0;0;0;0;NA
7;2013;0.002613447;0.000752219;0.002638522;NA;0.008643367;0.006919669;NA;0;NA;0;0;0.113852814;0.003311258;0;0;-0.004004004;0;0.00462963;0;0.132365145;0;0;0;0;0;0.007137759;0;-0.014084507;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0.04;0.018903592;0;0.032259518;-0.007827789;0;0;0;0;0;0;NA;0;0;0;0.010416667;0;-0.066225166;0;0;NA;0;0;0;0;0;0;0.003816794;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;-0.029714979;0;0;0;0;0;0;0.01010101;0.01126408;0;-0.001570681;0;-0.013846154;0;0;0;0.003546099;0.002390438;0.003717472;0.002898551;0.004137931;0;0;0;NA;0.007389163;0;0;0.001166861;NA;0.0375;0;-0.029411765;0;0;0;0;0;0.0125;0;0;0;0;0;-0.006651376;0;0.03114199;0;0.004655616;-0.005617978;0;0;-0.082704403;0;0;0;NA
7;2013;0.009952607;0.011274805;0.006578947;NA;-0.0085693;-0.008402654;NA;-0.008791209;NA;0.002645503;0;-0.125016194;0.00990099;0;0;0;-0.044776119;0.067184089;0;-0.046903628;0;0;0;0.003389831;0;-0.009213324;0;0;NA;0;0;-0.032669323;0.05;0;0;NA;-0.011764706;0;NA;0;0;0;0;0;0;0;NA;-0.038461538;0;0;0;-0.013806706;0;0;0;0;0;0;NA;0;0;0.002538071;0.015463918;0.000750563;0.035460993;0;0;NA;0;0;0;0;0;0;0.003802281;0.016393443;0;0;0;0;0.087719298;0;0;NA;-0.000667111;0;0;0;0;0;NA;0;0.009244992;0;0;0;0.024440518;0;NA;0;0;0;0;-0.1;0.011875;0;0;0;0;0;0;0;0.002475248;0;0.00681699;0;0;0;0;0;0.000883392;-0.003974563;0;0.00433526;0;0;0;0;NA;0.006519967;0;0;-0.006993007;NA;-0.042168675;0;0;0;0;0;0.022444444;0;0;0;0;0;0.006218985;0;0;0;0.000671336;0;0.016682973;0.016949153;0;0;0.055193692;0;0.034664475;-0.036645963;NA
7;2013;0.001877053;0.003865022;0.006535948;NA;0.004697482;0.001543508;NA;0;NA;0.003166227;0.006256094;0;0;0.013071895;0;0;0.03125;0.045454545;0;0.064206075;0;-0.08;0;0.000844595;0;-0.001430615;0;0.030612245;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0.001855288;0;0;-0.015;0;0;0;0;0;0;NA;0;0;0.03628692;0.019796954;0.0225;0;0;0;NA;0;0;0;0;0;0;-0.015151515;-0.006451613;0;0;0;0;-0.048387097;0;0;NA;0.101468625;0;0;0;0;0;NA;0;0.030534351;0;0;0;0;0;NA;0;0.524390244;0;0;0;-0.005558987;0;0;0.053858521;0;0;-0.058333333;0.0095;-0.002469136;0;0.041666667;0;0;0;0;0;-0.002647838;0.005586592;0.001851852;0;0.002747253;0;0;0;NA;0.012145749;0;0;-0.029342723;NA;0.022012579;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062110367;0;0.002682755;0;-0.002735216;0.036666667;0;0;0;0.035112645;0;0;NA
7;2013;0.004683841;0.023693173;0.155844156;NA;-0.000748083;-0.003845117;NA;-0.013303769;NA;-0.000789058;0.030440048;0;0.004575163;-0.006451613;0;-0.045226131;0;0.02173913;0;-0.020953757;0;0.086956522;0;-0.029535865;0;-0.018624642;0;-0.015841584;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0.08;-0.005555556;0;-0.058328121;0;0;0;0;0;0.142857143;0;NA;0;0;0.001628664;-0.009457442;-0.02200489;-0.006849315;0;0;NA;0;0;0;0;0;0;0.030769231;0;0;0;0;-0.125;-0.033898305;0;0;NA;0;0;0;0;0;0;NA;0;-0.037037037;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.057522124;0;-0.006188119;0;-0.002;-0.108357539;0;0;0;0;-0.007079646;-0.01984127;0.01663586;-0.014388489;0;0;0;0;NA;0;0;0;0.053204353;NA;0.021538462;0;0;0;0;-0.042553191;0;0;0.012345679;0;0;0;0;0;-0.016521739;0;-0.002006486;0.022733078;-0.004570502;0.017148982;0.052059756;0;-0.01137102;0;0;0;NA
7;2013;-0.002797203;-0.007666715;-0.135393258;NA;-0.010855325;-0.010814072;NA;-0.033707865;NA;-0.005001316;-0.023507287;0;-0.024072869;0;0;0.047368421;-0.015151515;0;0;-0.033210332;0;0;0;0;0;0.005109489;0;0.018108652;NA;0;0;0;-0.045238095;0;0;NA;0;0;NA;0;0;0;0;-0.084249084;0;0;NA;-0.111111111;0;0;0;-0.015228426;0;0;0;0;0;0;NA;0;0;0;-0.010050251;0;-0.027586207;0;0;NA;0;0;0;0;-0.032258065;0;-0.02238806;0.038961039;0;0;0;-0.142857143;0;0;0;NA;0;0;0;0;0;0.090909091;NA;0;0;0;0;-0.010869565;0;0;NA;0;0;0;0;0;-0.01242236;0;0;0;0;0;0;0;-0.00124533;0;-0.010521042;0;-0.009360374;0;0;0;-0.011586453;-0.011336032;-0.003636364;0;0;0;0;0;NA;-0.012;0;0;0;NA;-0.009036145;0;0;0;0;0;0;0;-0.018292683;0;0;0;0;0;0.017020336;0;0;-0.007242757;0;-0.015806112;0;0;-0.020703253;0;0;-0.026434558;NA
7;2013;-0.006077606;-0.012390671;-0.000649773;NA;0.000756859;0.006248143;NA;0.027906977;NA;0.004232804;0;0;0.016;0.006493506;0;0;0.015384615;-0.022978723;0;-0.026717557;0;0;0;0;0;-0.003631082;-0.14159292;0.015810277;NA;0;0;0;-0.002493766;0;-0.240495077;NA;0;0;NA;0;0;0;0;0;0;0;NA;0.041666667;-0.00744879;0;0.000440229;-0.008247423;0;0;0;0;-0.125;0;NA;0;0;-0.019512195;-0.010152284;0;-0.063829787;0;0;NA;0;0;0;0;0;0;0.011450382;0.1225;0;0;0;0.166666667;0;0;0;NA;0;0;0;0;0;0;NA;0;-0.000769231;0;0;0;0.098016671;0;NA;0;0;0;-0.066666667;0.011111111;-0.000628931;0;0;-0.086193745;0;0;0;0.000495295;0;0;-0.001012658;0;0.040944882;0;0;0;-0.017132552;-0.009009009;-0.003649635;-0.015328467;-0.001369863;0;0;0;NA;0.004048583;0;0;0;NA;-0.018237082;-0.003590664;-0.015151515;0;0;0;0;0;0.01863354;0;0;0;0;0;0.012388611;0;0;-0.013836478;0;-0.014453961;0.015490534;0;-0.006040268;0.01372549;0.030367232;-0.005298013;NA
7;2013;0.008701787;0.012546125;0;NA;0.01020987;0.00077714;NA;-0.015837104;NA;0.00052687;0;0;-0.00984252;0.018709677;0;0;-0.03030303;-0.003702091;0;-0.019607843;0;0;0;0;0;0.002186589;0;-0.021400778;NA;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;-0.000440036;-0.003118503;0;0;0;0;0.15;0;NA;0;0;0.058872305;0;-0.005;0.068181818;0;0;NA;0;0;0;0;0;0;0;-0.053452116;0;0;0;0;0.036842105;0;0;NA;0;0;0;0;0;0;NA;0;0.000769823;0;0;-0.010989011;0.073298429;0;NA;0;0;0;0.026785714;0;-0.00566394;0;0;0;0;0;0;0;-0.002493766;0;-0.001520527;0;0;0;0;0;0.004587156;-0.004132231;-0.010989011;-0.021497405;0;0;0;0;NA;0.006451613;0;0;0;NA;0.012383901;-0.009009009;0.013846154;0;0;0;0.086720278;0;0;0;0;0;0;0;0.004723057;0;0.021112042;0;0.001836176;0.013579576;0;0;0.023295071;-0.015473888;0;0;NA
